DATA_VENCIMENTO;CONCATENATION;SIGLA;VALOR;VALOR_PAGO
20.08.2021 00:00;OOPERAT EMPRESA - SA;ISS PROPRIO;224,930;
20.08.2021 00:00;OOPERAT EMPRESA - SA;ISS - RETIDO;273,880;
10.03.2021 00:00; & Q TE EMPRESA - SA;TX - INST. REN.;459,020;459,020
10.03.2021 00:00;. Z. SE EMPRESA - SA;TX - INST. REN.;565,180;
10.03.2021 00:00;ACKELIN EMPRESA - SA;TX. LOCALIZ.;291,440;291,440
10.03.2021 00:00;INBU FL EMPRESA - SA;TX - INST. REN.;393,440;393,440
10.03.2021 00:00; R LAVA EMPRESA - SA;TX. LOCALIZ.;1.730,430;1.730,430
02.04.2021 00:00; R LAVA EMPRESA - SA;TAXA ALVARÁ SANITÁRI;132,870;132,870
10.03.2021 00:00;RANSGOU EMPRESA - SA;TX. LOCALIZ.;830,600;830,600
10.03.2021 00:00;MEI STO EMPRESA - SA;TX - INST. REN.;393,440;
10.03.2021 00:00;LORA VE EMPRESA - SA;TX. LOCALIZ.;1.224,050;1.224,050
10.03.2021 00:00;ATIVA R EMPRESA - SA;TX - INST. REN.;109,290;109,290
10.03.2021 00:00;ONTES E EMPRESA - SA;TX. LOCALIZ.;830,600;
10.03.2021 00:00;UPERMER EMPRESA - SA;TX - INST. REN.;1.183,980;1.183,980
18.04.2021 00:00;UPERMER EMPRESA - SA;TAXA ALVARÁ SANITÁRI;297,350;297,350
10.03.2021 00:00;HARMA L EMPRESA - SA;TX - INST. REN.;415,150;415,150
11.06.2021 00:00;HARMA L EMPRESA - SA;TAXA ALVARÁ SANITÁRI;201,900;201,900
10.03.2021 00:00;ABRIEL  EMPRESA - SA;TX - INST. REN.;1.639,350;1.639,350
10.03.2021 00:00;UARES P EMPRESA - SA;TX. LOCALIZ.;515,850;515,850
10.03.2021 00:00;IG BREC EMPRESA - SA;TX - INST. REN.;1.311,480;
10.03.2021 00:00;IM CONV EMPRESA - SA;TX - INST. REN.;1.639,350;1.639,350
13.09.2021 00:00;IM CONV EMPRESA - SA;TAXA ALVARÁ SANITÁRI;230,720;230,720
10.03.2021 00:00;EVANIR  EMPRESA - SA;TX. LOCALIZ.;515,850;515,850
10.03.2021 00:00;EVANIR  EMPRESA - SA;TX - INST. REN.;78,690;
20.01.2021 00:00;OMPANHI EMPRESA - SA;ISS - RETIDO;373,490;373,490
20.01.2021 00:00;OMPANHI EMPRESA - SA;ISS - RETIDO;5.846,320;5.846,320
20.02.2021 00:00;OMPANHI EMPRESA - SA;ISS - RETIDO;9.648,050;9.648,050
20.04.2021 00:00;OMPANHI EMPRESA - SA;ISS - RETIDO;80,730;80,730
20.06.2021 00:00;OMPANHI EMPRESA - SA;ISS - RETIDO;2.371,510;2.371,510
20.07.2021 00:00;OMPANHI EMPRESA - SA;ISS - RETIDO;7.885,970;7.885,970
20.08.2021 00:00;OMPANHI EMPRESA - SA;ISS - RETIDO;13.224,160;13.224,160
10.03.2021 00:00;ILVA &  EMPRESA - SA;TX - INST. REN.;273,230;273,230
10.03.2021 00:00;IDYA DE EMPRESA - SA;TX - INST. REN.;393,440;393,440
20.09.2021 00:00;IDYA DE EMPRESA - SA;TAXA ALVARÁ SANITÁRI;302,040;302,040
10.03.2021 00:00;ILBERTO EMPRESA - SA;TX - INST. REN.;393,440;
10.03.2021 00:00;RIANGUL EMPRESA - SA;TX - INST. REN.;140,980;140,980
10.03.2021 00:00;LETROSO EMPRESA - SA;TX - INST. REN.;1.377,050;1.377,050
10.03.2021 00:00;ROEZA G EMPRESA - SA;TX. LOCALIZ.;830,600;
10.03.2021 00:00;ANINE J EMPRESA - SA;TX - INST. REN.;140,270;
10.04.2021 00:00;OAO CAR EMPRESA - SA;TX - INST. CARV.;1.092,900;1.092,900
20.01.2021 00:00;.R.A RE EMPRESA - SA;ISS PROPRIO;734,450;734,450
10.03.2021 00:00;.R.A RE EMPRESA - SA;TX. LOCALIZ.;1.092,900;1.092,900
20.02.2021 00:00;.R.A RE EMPRESA - SA;ISS PROPRIO;522,500;522,500
20.03.2021 00:00;.R.A RE EMPRESA - SA;ISS PROPRIO;2.101,500;2.101,500
20.04.2021 00:00;.R.A RE EMPRESA - SA;ISS PROPRIO;3.918,450;3.918,450
20.05.2021 00:00;.R.A RE EMPRESA - SA;ISS PROPRIO;2.574,350;2.574,350
20.06.2021 00:00;.R.A RE EMPRESA - SA;ISS PROPRIO;6.380,540;6.380,540
20.08.2021 00:00;.R.A RE EMPRESA - SA;ISS PROPRIO;9.449,520;9.449,520
10.03.2021 00:00;ASA COM EMPRESA - SA;TX - INST. REN.;327,870;
10.03.2021 00:00;ENATO C EMPRESA - SA;TX - INST. REN.;81,970;81,970
10.03.2021 00:00;IGUEL S EMPRESA - SA;TX - INST. REN.;1.049,180;
10.03.2021 00:00;LLCALIP EMPRESA - SA;TX - INST. REN.;295,080;
10.03.2021 00:00;BEL ARO EMPRESA - SA;TX - INST. REN.;524,590;
10.03.2021 00:00;ESTAURA EMPRESA - SA;TX. LOCALIZ.;757,740;
10.03.2021 00:00;ORNEARI EMPRESA - SA;TX. LOCALIZ.;1.063,760;1.063,760
10.03.2021 00:00;AIQUE O EMPRESA - SA;TX - INST. REN.;327,870;327,870
10.03.2021 00:00;ROPAIZ  EMPRESA - SA;TX. LOCALIZ.;850,280;850,280
10.03.2021 00:00;.L.P. M EMPRESA - SA;TX - INST. REN.;382,520;
10.03.2021 00:00; R VALE EMPRESA - SA;TX - INST. REN.;491,810;
10.03.2021 00:00; E PERE EMPRESA - SA;TX. LOCALIZ.;728,600;728,600
10.03.2021 00:00;UCIMARA EMPRESA - SA;TX. LOCALIZ.;637,530;637,530
14.08.2021 00:00;UCIMARA EMPRESA - SA;TAXA ALVARÁ SANITÁRI;132,190;132,190
10.03.2021 00:00;RBORGEN EMPRESA - SA;TX - INST. REN.;655,740;655,740
20.06.2021 00:00;RBORGEN EMPRESA - SA;ISS - RETIDO;443,920;443,920
10.03.2021 00:00;.O DE L EMPRESA - SA;TX - INST. REN.;983,610;983,610
10.03.2021 00:00;RASIL C EMPRESA - SA;TX - INST. REN.;524,590;524,590
10.03.2021 00:00;ORREDEI EMPRESA - SA;TX - INST. REN.;590,170;590,170
10.03.2021 00:00;EI DOS  EMPRESA - SA;TX - INST. REN.;1.154,100;
10.03.2021 00:00; R VALE EMPRESA - SA;TX - INST. REN.;437,160;437,160
13.05.2021 00:00; R VALE EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
10.03.2021 00:00;URIPEDE EMPRESA - SA;TX. LOCALIZ.;765,030;765,030
10.03.2021 00:00;URIPEDE EMPRESA - SA;TX - INST. REN.;327,870;
10.03.2021 00:00;IACAO L EMPRESA - SA;TX - INST. REN.;655,740;
10.03.2021 00:00;IVIANE  EMPRESA - SA;TX - INST. REN.;393,440;
10.03.2021 00:00;UBIAN C EMPRESA - SA;TX - INST. REN.;400,000;
10.03.2021 00:00;. P NOG EMPRESA - SA;TX - INST. REN.;406,560;406,560
12.03.2021 00:00;. P NOG EMPRESA - SA;TAXA ALVARÁ SANITÁRI;132,150;
10.03.2021 00:00;EITE &  EMPRESA - SA;TX - INST. REN.;393,440;393,440
10.03.2021 00:00;EDRO SE EMPRESA - SA;TX - INST. REN.;655,740;
20.03.2021 00:00;UNDO ES EMPRESA - SA;ISS - RETIDO;100,350;100,350
20.03.2021 00:00;UNDO ES EMPRESA - SA;ISS - RETIDO;150,530;
20.06.2021 00:00;UNDO ES EMPRESA - SA;ISS - RETIDO;150,520;150,520
20.07.2021 00:00;UNDO ES EMPRESA - SA;ISS - RETIDO;150,520;150,520
20.07.2021 00:00;UNDO ES EMPRESA - SA;ISS - RETIDO;67,980;67,980
20.07.2021 00:00;UNDO ES EMPRESA - SA;ISS - RETIDO;82,540;82,540
20.08.2021 00:00;UNDO ES EMPRESA - SA;ISS - RETIDO;75,260;75,260
20.09.2021 00:00;UNDO ES EMPRESA - SA;ISS RET RCX PRIVADO;47,390;47,390
20.07.2021 00:00;TOP BEE EMPRESA - SA;TX - INST. REN.;252,200;252,200
10.03.2021 00:00;ASEAL A EMPRESA - SA;TX - INST. REN.;393,440;
10.03.2021 00:00; P PROV EMPRESA - SA;TX - INST. REN.;306,010;306,010
22.03.2021 00:00; P PROV EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
10.03.2021 00:00;GROELDO EMPRESA - SA;TX. LOCALIZ.;2.625,890;2.625,890
10.03.2021 00:00;LTON CA EMPRESA - SA;TX - INST. REN.;131,150;131,150
10.03.2021 00:00;ODEC AU EMPRESA - SA;TX - INST. REN.;98,360;98,360
10.03.2021 00:00;PEGIORI EMPRESA - SA;TX - INST. REN.;109,290;109,290
07.05.2021 00:00;PEGIORI EMPRESA - SA;TAXA ALVARÁ SANITÁRI;132,150;132,150
10.03.2021 00:00;RUNO PA EMPRESA - SA;TX - INST. REN.;655,740;
10.03.2021 00:00; & M -  EMPRESA - SA;TX - INST. REN.;437,160;437,160
10.03.2021 00:00;OLLYANN EMPRESA - SA;TX. LOCALIZ.;2.199,860;2.199,860
10.03.2021 00:00;OLLYANN EMPRESA - SA;TX - INST. REN.;1.835,560;
10.03.2021 00:00;ELIAN T EMPRESA - SA;TX. LOCALIZ.;751,920;751,920
20.02.2021 00:00;ELIAN T EMPRESA - SA;ISS PROPRIO;1.362,390;1.362,390
20.03.2021 00:00;ELIAN T EMPRESA - SA;ISS PROPRIO;463,130;463,130
20.04.2021 00:00;ELIAN T EMPRESA - SA;ISS PROPRIO;572,240;572,240
20.05.2021 00:00;ELIAN T EMPRESA - SA;ISS PROPRIO;592,000;592,000
20.06.2021 00:00;ELIAN T EMPRESA - SA;ISS PROPRIO;529,020;529,020
20.07.2021 00:00;ELIAN T EMPRESA - SA;ISS PROPRIO;861,410;861,410
20.08.2021 00:00;ELIAN T EMPRESA - SA;ISS PROPRIO;447,360;447,360
20.09.2021 00:00;ELIAN T EMPRESA - SA;ISS PROPRIO;2.868,000;
10.03.2021 00:00;DS CLEA EMPRESA - SA;TX - INST. REN.;327,870;327,870
20.02.2021 00:00;DS CLEA EMPRESA - SA;ISS PROPRIO;26,500;26,500
10.03.2021 00:00;OP VIST EMPRESA - SA;TX - INST. REN.;1.311,480;1.311,480
10.03.2021 00:00;UZANO S EMPRESA - SA;TX. LOCALIZ.;19.258,210;19.258,210
20.05.2021 00:00;UZANO S EMPRESA - SA;ISS - RETIDO;117.570,890;117.570,890
20.06.2021 00:00;UZANO S EMPRESA - SA;ISS - RETIDO;140.742,320;140.742,320
20.08.2021 00:00;UZANO S EMPRESA - SA;ISS - RETIDO;5.230,960;5.230,960
20.09.2021 00:00;UZANO S EMPRESA - SA;ISS - RETIDO;20.298,810;
10.03.2021 00:00;OSE CIC EMPRESA - SA;TX. LOCALIZ.;437,340;437,340
18.01.2021 00:00; R COEN EMPRESA - SA;TAXA ALVARÁ SANITÁRI;238,610;238,610
10.03.2021 00:00; R COEN EMPRESA - SA;TX - INST. REN.;335,610;335,610
19.03.2021 00:00; R COEN EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
22.02.2021 00:00; B FATI EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
10.03.2021 00:00; B FATI EMPRESA - SA;TX - INST. REN.;397,090;397,090
10.03.2021 00:00;ALDIR M EMPRESA - SA;TX - INST. REN.;541,820;
10.03.2021 00:00;UZANO S EMPRESA - SA;TX. LOCALIZ.;8.151,290;8.151,290
10.03.2021 00:00;ROPAIZ  EMPRESA - SA;TX. LOCALIZ.;961,750;961,750
10.03.2021 00:00;ELHO OE EMPRESA - SA;TX. LOCALIZ.;765,030;765,030
10.03.2021 00:00;GROFLOR EMPRESA - SA;TX - INST. REN.;98,360;98,360
10.03.2021 00:00;EIXEIRA EMPRESA - SA;TX. LOCALIZ.;728,600;728,600
10.03.2021 00:00;LENILDO EMPRESA - SA;TX. LOCALIZ.;400,730;400,730
10.03.2021 00:00;AMUEL B EMPRESA - SA;TX. LOCALIZ.;1.457,200;1.457,200
25.04.2021 00:00;AGNER D EMPRESA - SA;TX - INST. REN.;995,220;995,220
10.03.2021 00:00;RUNO EL EMPRESA - SA;TX. LOCALIZ.;1.311,480;1.311,480
20.04.2021 00:00;RUNO EL EMPRESA - SA;ISS PROPRIO;171,500;
10.03.2021 00:00;UZANO O EMPRESA - SA;TX. LOCALIZ.;2.367,950;2.367,950
15.06.2021 00:00;LIVINO  EMPRESA - SA;TX. LOCALIZ.;531,880;531,880
10.03.2021 00:00;ALDEIR  EMPRESA - SA;TX. LOCALIZ.;771,590;
10.03.2021 00:00;EANDRO  EMPRESA - SA;TX. LOCALIZ.;847,000;847,000
10.03.2021 00:00;ALDENOR EMPRESA - SA;TX. LOCALIZ.;671,590;
10.03.2021 00:00;EVERTON EMPRESA - SA;TX - INST. REN.;340,980;340,980
10.03.2021 00:00;DAO DE  EMPRESA - SA;TX. LOCALIZ.;692,170;692,170
10.03.2021 00:00;ACNARDI EMPRESA - SA;TX - INST. CARV.;2.003,650;2.003,650
10.03.2021 00:00;.A.DE O EMPRESA - SA;TX. LOCALIZ.;820,200;820,200
18.04.2021 00:00;.A.DE O EMPRESA - SA;TAXA ALVARÁ SANITÁRI;132,150;
10.03.2021 00:00;EPP & N EMPRESA - SA;TX. LOCALIZ.;728,600;728,600
10.03.2021 00:00;OUSADA  EMPRESA - SA;TX. LOCALIZ.;728,600;728,600
13.05.2021 00:00;OUSADA  EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
14.05.2021 00:00;OUSADA  EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;
10.03.2021 00:00;OBRE AG EMPRESA - SA;TX. LOCALIZ.;761,390;761,390
10.03.2021 00:00;OPASUL  EMPRESA - SA;TX. LOCALIZ.;1.458,660;1.458,660
20.07.2021 00:00;OPASUL  EMPRESA - SA;ISS PROPRIO;377,110;377,110
20.08.2021 00:00;OPASUL  EMPRESA - SA;ISS PROPRIO;866,970;866,970
20.08.2021 00:00;OPASUL  EMPRESA - SA;ISS - RETIDO;15,480;15,480
10.03.2021 00:00;EBASTIA EMPRESA - SA;TX. LOCALIZ.;667,880;667,880
10.03.2021 00:00;M  TRAT EMPRESA - SA;TX. LOCALIZ.;637,530;637,530
10.03.2021 00:00;AGNER G EMPRESA - SA;TX. LOCALIZ.;1.426,840;1.426,840
10.03.2021 00:00;AGNER G EMPRESA - SA;TX. LOCALIZ.;1.426,840;1.426,840
10.04.2021 00:00;ARCIA - EMPRESA - SA;TX. LOCALIZ.;607,160;
10.04.2021 00:00;. G. DA EMPRESA - SA;TX. LOCALIZ.;531,270;531,270
10.04.2021 00:00;EU REIN EMPRESA - SA;TX. LOCALIZ.;361,910;361,910
31.03.2021 00:00;UZANO S EMPRESA - SA;TX. LOCALIZ.;3.571,960;3.571,960
31.03.2021 00:00;UZANO S EMPRESA - SA;TX. LOCALIZ.;2.823,330;2.823,330
20.04.2021 00:00;EFAZ-SE EMPRESA - SA;ISS - RETIDO;47,390;47,390
20.04.2021 00:00;EFAZ-SE EMPRESA - SA;ISS - RETIDO;61,970;61,970
20.06.2021 00:00;EFAZ-SE EMPRESA - SA;ISS - RETIDO;109,370;109,370
31.03.2021 00:00;OUSADA  EMPRESA - SA;TX. LOCALIZ.;983,610;983,610
10.04.2021 00:00;JG SOLU EMPRESA - SA;TX. LOCALIZ.;377,800;377,800
12.08.2021 00:00;JG SOLU EMPRESA - SA;TAXA ALVARÁ SANITÁRI;165,190;165,190
10.04.2021 00:00;EONICE  EMPRESA - SA;TX. LOCALIZ.;409,280;409,280
30.04.2021 00:00;EONICE  EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
10.04.2021 00:00;CL TRAN EMPRESA - SA;TX. LOCALIZ.;629,660;629,660
10.04.2021 00:00;D PLACA EMPRESA - SA;TX. LOCALIZ.;500,520;500,520
25.04.2021 00:00;UZANO   EMPRESA - SA;TX. LOCALIZ.;873,000;873,000
15.04.2021 00:00;S TURIS EMPRESA - SA;TX. LOCALIZ.;434,870;434,870
20.04.2021 00:00;VOLUIR  EMPRESA - SA;TX. LOCALIZ.;709,470;709,470
20.04.2021 00:00;ANILO O EMPRESA - SA;TX. LOCALIZ.;582,000;582,000
20.04.2021 00:00;ANILO O EMPRESA - SA;TX. LOCALIZ.;582,000;582,000
30.04.2021 00:00;OMERO S EMPRESA - SA;TX. LOCALIZ.;873,000;873,000
30.05.2021 00:00;OMERO S EMPRESA - SA;TAXA ALVARÁ SANITÁRI;297,350;297,350
30.05.2021 00:00;OMERO S EMPRESA - SA;TAXA ALVARÁ SANITÁRI;297,350;
30.04.2021 00:00;UDSON B EMPRESA - SA;TX. LOCALIZ.;349,200;
30.04.2021 00:00;UZANO S EMPRESA - SA;TX. LOCALIZ.;873,000;873,000
10.05.2021 00:00;LOJAMEN EMPRESA - SA;TX. LOCALIZ.;453,960;453,960
10.05.2021 00:00;LLAN RA EMPRESA - SA;TX. LOCALIZ.;552,900;552,900
10.05.2021 00:00; C F DE EMPRESA - SA;TX. LOCALIZ.;523,800;523,800
09.09.2021 00:00; C F DE EMPRESA - SA;TAXA ALVARÁ SANITÁRI;230,720;230,720
10.05.2021 00:00;OUTINHO EMPRESA - SA;TX. LOCALIZ.;1.748,770;1.748,770
20.05.2021 00:00;ORUS AG EMPRESA - SA;TX. LOCALIZ.;589,760;589,760
20.06.2021 00:00;ORUS AG EMPRESA - SA;ISS - RETIDO;496,000;496,000
20.05.2021 00:00;ORUS AG EMPRESA - SA;ISS - RETIDO;160,000;160,000
20.06.2021 00:00;ORUS AG EMPRESA - SA;ISS - RETIDO;195,500;195,500
20.05.2021 00:00;ORUS AG EMPRESA - SA;TX. LOCALIZ.;589,760;589,760
10.05.2021 00:00;ARRA MS EMPRESA - SA;TX. LOCALIZ.;669,300;669,300
10.05.2021 00:00;SM COME EMPRESA - SA;TX. LOCALIZ.;258,670;258,670
10.05.2021 00:00;SM COME EMPRESA - SA;TX. LOCALIZ.;258,670;
10.05.2021 00:00;UIS GUS EMPRESA - SA;TX. LOCALIZ.;453,960;
15.05.2021 00:00;KEBER B EMPRESA - SA;TX. LOCALIZ.;659,600;659,600
15.05.2021 00:00;ATEUS R EMPRESA - SA;TX. LOCALIZ.;569,070;569,070
15.05.2021 00:00;FD CLIN EMPRESA - SA;TX. LOCALIZ.;840,670;
20.05.2021 00:00;MF FERR EMPRESA - SA;TX. LOCALIZ.;938,960;938,960
20.09.2021 00:00;MF FERR EMPRESA - SA;ISS PROPRIO;19,750;
15.05.2021 00:00;UCUMANN EMPRESA - SA;TX. LOCALIZ.;426,800;426,800
20.08.2021 00:00;UCUMANN EMPRESA - SA;ISS - RETIDO;10.068,210;10.068,210
20.05.2021 00:00;IBRA PL EMPRESA - SA;TX. LOCALIZ.;426,800;426,800
20.05.2021 00:00; H PANU EMPRESA - SA;TX. LOCALIZ.;543,200;543,200
20.08.2021 00:00; H PANU EMPRESA - SA;ISS PROPRIO;3.198,000;
20.08.2021 00:00; H PANU EMPRESA - SA;ISS - RETIDO;213,280;213,280
20.05.2021 00:00;MERICAN EMPRESA - SA;TX. LOCALIZ.;1.986,560;1.986,560
20.05.2021 00:00;ARVOARI EMPRESA - SA;TX. LOCALIZ.;1.810,670;1.810,670
20.05.2021 00:00;NA LUCI EMPRESA - SA;TX. LOCALIZ.;2.172,800;2.172,800
10.06.2021 00:00;RBO GES EMPRESA - SA;TX. LOCALIZ.;776,000;776,000
20.08.2021 00:00;RBO GES EMPRESA - SA;ISS - RETIDO;12,400;12,400
20.07.2021 00:00;RBO GES EMPRESA - SA;ISS - RETIDO;38,500;38,500
10.06.2021 00:00;ESTAURA EMPRESA - SA;TX. LOCALIZ.;181,150;181,150
20.08.2021 00:00;ESTAURA EMPRESA - SA;TAXA ALVARÁ SANITÁRI;302,040;302,040
10.06.2021 00:00;ICHO CH EMPRESA - SA;TX. LOCALIZ.;491,470;491,470
22.08.2021 00:00;ICHO CH EMPRESA - SA;TAXA ALVARÁ SANITÁRI;145,870;145,870
10.06.2021 00:00;.A.L EP EMPRESA - SA;TX. LOCALIZ.;430,030;430,030
10.06.2021 00:00;OLIMIX  EMPRESA - SA;TX. LOCALIZ.;1.957,780;1.957,780
15.06.2021 00:00;ESTAURA EMPRESA - SA;TX. LOCALIZ.;595,710;595,710
09.08.2021 00:00;ESTAURA EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
15.06.2021 00:00;RO - AT EMPRESA - SA;TX. LOCALIZ.;280,650;280,650
20.07.2021 00:00;RO - AT EMPRESA - SA;ISS PROPRIO;1.366,000;1.366,000
20.08.2021 00:00;RO - AT EMPRESA - SA;ISS PROPRIO;1.379,750;
20.09.2021 00:00;RO - AT EMPRESA - SA;ISS PROPRIO;1.411,210;
15.06.2021 00:00;ARVOARI EMPRESA - SA;TX. LOCALIZ.;1.584,330;1.584,330
15.06.2021 00:00;ALDEMIR EMPRESA - SA;TX. LOCALIZ.;470,770;
23.06.2021 00:00; C  BAR EMPRESA - SA;TX. LOCALIZ.;393,820;393,820
15.06.2021 00:00;ARDO PN EMPRESA - SA;TX. LOCALIZ.;389,290;389,290
15.06.2021 00:00; $ B FO EMPRESA - SA;TX. LOCALIZ.;434,560;434,560
23.06.2021 00:00;UALITY  EMPRESA - SA;TX. LOCALIZ.;535,950;535,950
17.07.2021 00:00;UALITY  EMPRESA - SA;TAXA ALVARÁ SANITÁRI;133,710;133,710
20.08.2021 00:00;UALITY  EMPRESA - SA;ISS PROPRIO;872,370;
20.09.2021 00:00;UALITY  EMPRESA - SA;ISS PROPRIO;2.164,380;
23.06.2021 00:00;LESSAND EMPRESA - SA;TX. LOCALIZ.;344,930;344,930
23.06.2021 00:00;UTO LOC EMPRESA - SA;TX. LOCALIZ.;597,520;597,520
30.06.2021 00:00;AZECA L EMPRESA - SA;TX. LOCALIZ.;485,890;485,890
30.06.2021 00:00;OSE MAR EMPRESA - SA;TX. LOCALIZ.;516,040;516,040
30.06.2021 00:00;VENIDA  EMPRESA - SA;TX. LOCALIZ.;271,710;271,710
30.06.2021 00:00;AG COMU EMPRESA - SA;TX. LOCALIZ.;414,190;414,190
30.06.2021 00:00;ABORATO EMPRESA - SA;TX. LOCALIZ.;389,290;389,290
28.07.2021 00:00;ABORATO EMPRESA - SA;TAXA ALVARÁ SANITÁRI;218,800;218,800
20.09.2021 00:00;ABORATO EMPRESA - SA;ISS PROPRIO;124,700;
30.06.2021 00:00;EINALDO EMPRESA - SA;TX. LOCALIZ.;158,500;158,500
12.08.2021 00:00;EINALDO EMPRESA - SA;TAXA ALVARÁ SANITÁRI;264,310;264,310
30.06.2021 00:00;D TEM D EMPRESA - SA;TX. LOCALIZ.;3.901,730;
30.06.2021 00:00; B FUNA EMPRESA - SA;TX. LOCALIZ.;393,820;393,820
30.06.2021 00:00;INERADO EMPRESA - SA;TX. LOCALIZ.;353,080;353,080
30.06.2021 00:00;ALMAQ - EMPRESA - SA;TX. LOCALIZ.;834,710;834,710
15.07.2021 00:00;LMA ROY EMPRESA - SA;TX. LOCALIZ.;1.164,000;1.164,000
30.06.2021 00:00;ILMA C. EMPRESA - SA;TX. LOCALIZ.;471,800;471,800
27.08.2021 00:00;ILMA C. EMPRESA - SA;TAXA ALVARÁ SANITÁRI;291,740;291,740
30.06.2021 00:00;IANCA F EMPRESA - SA;TX. LOCALIZ.;334,970;334,970
30.07.2021 00:00;VERTON  EMPRESA - SA;TAXA ALVARÁ SANITÁRI;128,480;128,480
15.07.2021 00:00;OTEL OC EMPRESA - SA;TX. LOCALIZ.;291,000;291,000
15.07.2021 00:00;. MARIN EMPRESA - SA;TX - INST. CARV.;291,000;291,000
15.07.2021 00:00;RASERO  EMPRESA - SA;TX. LOCALIZ.;415,160;415,160
15.07.2021 00:00;M DISTR EMPRESA - SA;TX. LOCALIZ.;281,300;281,300
15.07.2021 00:00;EILA NA EMPRESA - SA;TX. LOCALIZ.;580,150;580,150
05.08.2021 00:00;EILA NA EMPRESA - SA;TAXA ALVARÁ SANITÁRI;198,230;198,230
15.07.2021 00:00; G NUNE EMPRESA - SA;TX. LOCALIZ.;756,600;756,600
15.07.2021 00:00; G NUNE EMPRESA - SA;TX. LOCALIZ.;756,600;756,600
15.07.2021 00:00;REENPLA EMPRESA - SA;TX. LOCALIZ.;582,000;582,000
15.07.2021 00:00;. D. DE EMPRESA - SA;TX. LOCALIZ.;388,000;388,000
20.07.2021 00:00;IST, ME EMPRESA - SA;TX. LOCALIZ.;403,520;403,520
20.07.2021 00:00;ANTA MA EMPRESA - SA;TX. LOCALIZ.;407,400;407,400
13.09.2021 00:00;ANTA MA EMPRESA - SA;TAXA ALVARÁ SANITÁRI;302,040;302,040
20.07.2021 00:00;AG REST EMPRESA - SA;TX. LOCALIZ.;271,600;271,600
18.09.2021 00:00;AG REST EMPRESA - SA;TAXA ALVARÁ SANITÁRI;302,040;302,040
20.07.2021 00:00;CHNEIDE EMPRESA - SA;TX. LOCALIZ.;671,240;671,240
13.08.2021 00:00;CHNEIDE EMPRESA - SA;TAXA ALVARÁ SANITÁRI;222,860;222,860
20.07.2021 00:00;ARLLAN  EMPRESA - SA;TX. LOCALIZ.;582,000;582,000
20.09.2021 00:00;ARLLAN  EMPRESA - SA;TAXA ALVARÁ SANITÁRI;302,040;302,040
30.07.2021 00:00;ANTANAL EMPRESA - SA;TX. LOCALIZ.;1.035,960;1.035,960
16.08.2021 00:00;ANTANAL EMPRESA - SA;TAXA ALVARÁ SANITÁRI;182,340;182,340
20.09.2021 00:00;ANTANAL EMPRESA - SA;ISS PROPRIO;17.147,640;
30.07.2021 00:00; V R FR EMPRESA - SA;TX. LOCALIZ.;389,940;389,940
15.08.2021 00:00;ARIANNA EMPRESA - SA;TX. LOCALIZ.;966,120;966,120
15.08.2021 00:00;RCO IRI EMPRESA - SA;TX. LOCALIZ.;679,000;679,000
15.08.2021 00:00;ZI HOTE EMPRESA - SA;TX. LOCALIZ.;388,000;388,000
15.08.2021 00:00;A INDUS EMPRESA - SA;TX. LOCALIZ.;2.328,000;2.328,000
15.08.2021 00:00; M HOTE EMPRESA - SA;TX. LOCALIZ.;232,800;232,800
15.08.2021 00:00;EATRIZ  EMPRESA - SA;TX. LOCALIZ.;397,700;397,700
15.08.2021 00:00;ONTANHO EMPRESA - SA;TX. LOCALIZ.;372,480;372,480
15.08.2021 00:00;LFA - C EMPRESA - SA;TX. LOCALIZ.;455,900;
15.08.2021 00:00;ILANEZ  EMPRESA - SA;TX. LOCALIZ.;485,000;485,000
15.08.2021 00:00;MPERATR EMPRESA - SA;TX. LOCALIZ.;857,480;857,480
15.08.2021 00:00;ORTES E EMPRESA - SA;TX. LOCALIZ.;525,740;525,740
20.09.2021 00:00;ORTES E EMPRESA - SA;ISS - RETIDO;22.496,330;
15.08.2021 00:00;UARTE & EMPRESA - SA;TX. LOCALIZ.;749,620;749,620
15.08.2021 00:00;Ó COLCH EMPRESA - SA;TX. LOCALIZ.;508,280;508,280
15.08.2021 00:00;C&LC HO EMPRESA - SA;TX. LOCALIZ.;855,810;855,810
15.08.2021 00:00; S MATE EMPRESA - SA;TX. LOCALIZ.;368,600;368,600
15.08.2021 00:00;ANTINA  EMPRESA - SA;TX. LOCALIZ.;322,040;322,040
13.09.2021 00:00;ANTINA  EMPRESA - SA;TAXA ALVARÁ SANITÁRI;302,040;302,040
15.08.2021 00:00;LFA-COM EMPRESA - SA;TX. LOCALIZ.;455,900;
15.08.2021 00:00; F POLE EMPRESA - SA;TX. LOCALIZ.;601,400;601,400
15.08.2021 00:00;LAVIO F EMPRESA - SA;TX. LOCALIZ.;407,400;407,400
